   2442526.       5874256.                                                      
   2442530.       5874304.                                                      
   2442534.       5874352.                                                      
   2442537.       5874399.                                                      
   2442540.       5874446.                                                      
   2442542.       5874494.                                                      
   2442542.       5874526.                                                      
   2442543.       5874558.                                                      
   2442542.       5874589.                                                      
   2442542.       5874621.                                                      
   2442541.       5874652.                                                      
   2442540.       5874656.                                                      
   2442539.       5874682.                                                      
   2442537.       5874706.                                                      
   2442536.       5874732.                                                      
   2442534.       5874744.                                                      
   2442533.       5874762.                                                      
   2442532.       5874769.                                                      
   2442532.       5874782.                                                      
   2442530.       5874806.                                                      
   2442528.       5874832.                                                      
   2442526.       5874856.                                                      
   2442524.       5874882.                                                      
   2442522.       5874906.                                                      
   2442520.       5874932.                                                      
   2442518.       5874956.                                                      
   2442516.       5874982.                                                      
   2442514.       5875006.                                                      
   2442512.       5875032.                                                      
   2442511.       5875056.                                                      
   2442509.       5875082.                                                      
   2442508.       5875106.                                                      
   2442507.       5875132.                                                      
   2442506.       5875156.                                                      
   2442505.       5875182.                                                      
   2442504.       5875206.                                                      
   2442504.       5875232.                                                      
   2442504.       5875256.                                                      
   2442504.       5875282.                                                      
   2442504.       5875306.                                                      
   2442504.       5875332.                                                      
   2442505.       5875356.                                                      
   2442506.       5875382.                                                      
   2442507.       5875406.                                                      
   2442508.       5875432.                                                      
   2442510.       5875456.                                                      
   2442512.       5875482.                                                      
   2442514.       5875506.                                                      
   2442516.       5875532.                                                      
   2442518.       5875556.                                                      
   2442520.       5875582.                                                      
   2442522.       5875606.                                                      
   2442524.       5875632.                                                      
   2442526.       5875656.                                                      
   2442528.       5875682.                                                      
   2442531.       5875706.                                                      
   2442533.       5875732.                                                      
   2442533.       5875734.                                                      
   2442535.       5875756.                                                      
   2442537.       5875782.                                                      
   2442538.       5875806.                                                      
   2442540.       5875832.                                                      
   2442542.       5875856.                                                      
   2442543.       5875882.                                                      
   2442544.       5875906.                                                      
   2442545.       5875932.                                                      
   2442546.       5875956.                                                      
   2442546.       5875982.                                                      
   2442546.       5876006.                                                      
   2442547.       5876032.                                                      
   2442547.       5876056.                                                      
   2442547.       5876082.                                                      
   2442547.       5876106.                                                      
   2442547.       5876132.                                                      
   2442547.       5876156.                                                      
   2442547.       5876182.                                                      
   2442547.       5876206.                                                      
   2442547.       5876232.                                                      
   2442546.       5876256.                                                      
   2442546.       5876282.                                                      
   2442545.       5876306.                                                      
   2442544.       5876332.                                                      
   2442543.       5876356.                                                      
   2442542.       5876382.                                                      
   2442540.       5876406.                                                      
   2442539.       5876432.                                                      
   2442537.       5876456.                                                      
   2442535.       5876482.                                                      
   2442534.       5876494.                                                      
   2442533.       5876506.                                                      
   2442532.       5876519.                                                      
   2442530.       5876532.                                                      
   2442528.       5876556.                                                      
   2442525.       5876582.                                                      
   2442522.       5876606.                                                      
   2442518.       5876632.                                                      
   2442514.       5876656.                                                      
   2442510.       5876682.                                                      
   2442506.       5876706.                                                      
   2442502.       5876732.                                                      
   2442497.       5876756.                                                      
   2442492.       5876782.                                                      
   2442487.       5876806.                                                      
   2442483.       5876827.                                                      
   2442482.       5876832.                                                      
   2442477.       5876856.                                                      
   2442471.       5876882.                                                      
   2442466.       5876906.                                                      
   2442460.       5876932.                                                      
   2442453.       5876956.                                                      
   2442447.       5876982.                                                      
   2442440.       5877006.                                                      
   2442433.       5877032.                                                      
   2442433.       5877032.                                                      
   2442426.       5877056.                                                      
   2442419.       5877082.                                                      
   2442411.       5877106.                                                      
   2442404.       5877132.                                                      
   2442396.       5877156.                                                      
   2442387.       5877182.                                                      
   2442385.       5877188.                                                      
   2442383.       5877193.                                                      
   2442376.       5877213.                                                      
   2442370.       5877232.                                                      
   2442360.       5877256.                                                      
   2442350.       5877282.                                                      
   2442343.       5877300.                                                      
   2442333.       5877324.                                                      
   2442332.       5877325.                                                      
   2442330.       5877332.                                                      
   2442318.       5877356.                                                      
   2442307.       5877382.                                                      
   2442295.       5877406.                                                      
   2442283.       5877432.                                                      
   2442270.       5877456.                                                      
   2442258.       5877482.                                                      
   2442245.       5877506.                                                      
   2442233.       5877530.                                                      
   2442211.       5877572.                                                      
   2442188.       5877614.                                                      
   2442166.       5877656.                                                      
   2442144.       5877698.                                                      
   2442122.       5877740.                                                      
   2442113.       5877756.                                                      
   2442099.       5877785.                                                      
   2442085.       5877814.                                                      
   2442072.       5877842.                                                      
   2442058.       5877871.                                                      
   2442044.       5877900.                                                      
   2442044.       5877900.                                                      
   2442033.       5877925.                                                      
   2442033.       5877925.                                                      
   2442030.       5877932.                                                      
   2442019.       5877956.                                                      
   2442008.       5877982.                                                      
   2441997.       5878006.                                                      
   2441986.       5878032.                                                      
   2441984.       5878038.                                                      
   2441983.       5878039.                                                      
   2441972.       5878063.                                                      
   2441964.       5878082.                                                      
   2441952.       5878106.                                                      
   2441940.       5878132.                                                      
   2441937.       5878138.                                                      
   2441933.       5878145.                                                      
   2441924.       5878163.                                                      
   2441914.       5878182.                                                      
   2441901.       5878206.                                                      
   2441888.       5878232.                                                      
   2441885.       5878238.                                                      
   2441883.       5878242.                                                      
   2441874.       5878263.                                                      
   2441865.       5878282.                                                      
   2441854.       5878306.                                                      
   2441842.       5878332.                                                      
   2441839.       5878338.                                                      
   2441833.       5878350.                                                      
   2441826.       5878363.                                                      
   2441815.       5878382.                                                      
   2441802.       5878400.                                                      
   2441783.       5878424.                                                      
   2441777.       5878429.                                                      
   2441774.       5878432.                                                      
   2441752.       5878446.                                                      
   2441733.       5878454.                                                      
   2441728.       5878456.                                                      
   2441727.       5878456.                                                      
   2441720.       5878458.                                                      
   2441714.       5878460.                                                      
   2441708.       5878460.                                                      
   2441702.       5878462.                                                      
   2441696.       5878462.                                                      
   2441689.       5878462.                                                      
   2441684.       5878463.                                                      
   2441683.       5878463.                                                      
   2441677.       5878463.                                                      
   2441670.       5878464.                                                      
   2441664.       5878464.                                                      
   2441658.       5878463.                                                      
   2441654.       5878463.                                                      
   2441652.       5878462.                                                      
   2441646.       5878462.                                                      
   2441639.       5878461.                                                      
   2441633.       5878460.                                                      
   2441608.       5878454.                                                      
   2441583.       5878444.                                                      
   2441582.       5878444.                                                      
   2441577.       5878441.                                                      
   2441572.       5878438.                                                      
   2441570.       5878437.                                                      
   2441564.       5878432.                                                      
   2441563.       5878432.                                                      
   2441558.       5878428.                                                      
   2441555.       5878425.                                                      
   2441552.       5878423.                                                      
   2441548.       5878419.                                                      
   2441546.       5878418.                                                      
   2441541.       5878413.                                                      
   2441539.       5878412.                                                      
   2441534.       5878406.                                                      
   2441533.       5878405.                                                      
   2441524.       5878394.                                                      
   2441513.       5878382.                                                      
   2441498.       5878363.                                                      
   2441483.       5878341.                                                      
   2441481.       5878338.                                                      
   2441477.       5878332.                                                      
   2441464.       5878306.                                                      
   2441453.       5878282.                                                      
   2441443.       5878256.                                                      
   2441434.       5878232.                                                      
   2441433.       5878228.                                                      
   2441426.       5878206.                                                      
   2441418.       5878182.                                                      
   2441409.       5878156.                                                      
   2441401.       5878132.                                                      
   2441393.       5878106.                                                      
   2441386.       5878082.                                                      
   2441384.       5878075.                                                      
   2441383.       5878070.                                                      
   2441378.       5878050.                                                      
   2441374.       5878032.                                                      
   2441368.       5878006.                                                      
   2441363.       5877982.                                                      
   2441358.       5877956.                                                      
   2441354.       5877932.                                                      
   2441351.       5877906.                                                      
   2441347.       5877882.                                                      
   2441344.       5877856.                                                      
   2441342.       5877832.                                                      
   2441340.       5877806.                                                      
   2441338.       5877782.                                                      
   2441336.       5877756.                                                      
   2441335.       5877732.                                                      
   2441334.       5877713.                                                      
   2441333.       5877699.                                                      
   2441332.       5877688.                                                      
   2441332.       5877682.                                                      
   2441330.       5877656.                                                      
   2441328.       5877632.                                                      
   2441325.       5877606.                                                      
   2441323.       5877582.                                                      
   2441320.       5877556.                                                      
   2441317.       5877532.                                                      
   2441314.       5877506.                                                      
   2441310.       5877482.                                                      
   2441307.       5877456.                                                      
   2441304.       5877432.                                                      
   2441300.       5877406.                                                      
   2441296.       5877382.                                                      
   2441292.       5877356.                                                      
   2441288.       5877332.                                                      
   2441286.       5877319.                                                      
   2441283.       5877304.                                                      
   2441281.       5877294.                                                      
   2441279.       5877282.                                                      
   2441274.       5877256.                                                      
   2441269.       5877232.                                                      
   2441264.       5877206.                                                      
   2441259.       5877182.                                                      
   2441254.       5877156.                                                      
   2441248.       5877132.                                                      
   2441242.       5877106.                                                      
   2441236.       5877082.                                                      
   2441234.       5877075.                                                      
   2441233.       5877068.                                                      
   2441229.       5877050.                                                      
   2441225.       5877032.                                                      
   2441220.       5877006.                                                      
   2441215.       5876982.                                                      
   2441210.       5876956.                                                      
   2441205.       5876932.                                                      
   2441201.       5876906.                                                      
   2441196.       5876882.                                                      
   2441191.       5876856.                                                      
   2441187.       5876832.                                                      
   2441184.       5876819.                                                      
   2441183.       5876810.                                                      
   2441180.       5876794.                                                      
   2441178.       5876782.                                                      
   2441173.       5876756.                                                      
   2441169.       5876732.                                                      
   2441164.       5876706.                                                      
   2441160.       5876682.                                                      
   2441155.       5876656.                                                      
   2441150.       5876632.                                                      
   2441145.       5876606.                                                      
   2441140.       5876582.                                                      
   2441136.       5876563.                                                      
   2441133.       5876546.                                                      
   2441131.       5876538.                                                      
   2441130.       5876532.                                                      
   2441124.       5876506.                                                      
   2441119.       5876482.                                                      
   2441108.       5876435.                                                      
   2441098.       5876388.                                                      
   2441088.       5876342.                                                      
   2441078.       5876296.                                                      
   2441069.       5876248.                                                      
   2441066.       5876232.                                                      
   2441062.       5876206.                                                      
   2441057.       5876182.                                                      
   2441052.       5876156.                                                      
   2441045.       5876126.                                                      
   2441039.       5876094.                                                      
   2441034.       5876063.                                                      
   2441029.       5876032.                                                      
   2441024.       5876000.                                                      
   2441021.       5875982.                                                      
   2441018.       5875956.                                                      
   2441014.       5875932.                                                      
   2441011.       5875906.                                                      
   2441007.       5875882.                                                      
   2441004.       5875856.                                                      
   2441000.       5875832.                                                      
   2440995.       5875806.                                                      
   2440990.       5875782.                                                      
   2440986.       5875756.                                                      
   2440983.       5875738.                                                      
   2440982.       5875732.                                                      
   2440978.       5875706.                                                      
   2440973.       5875682.                                                      
   2440969.       5875656.                                                      
   2440964.       5875632.                                                      
   2440960.       5875606.                                                      
   2440956.       5875582.                                                      
   2440952.       5875556.                                                      
   2440948.       5875532.                                                      
   2440944.       5875506.                                                      
   2440940.       5875482.                                                      
   2440937.       5875469.                                                      
   2440933.       5875450.                                                      
   2440932.       5875444.                                                      
   2440929.       5875432.                                                      
   2440924.       5875406.                                                      
   2440919.       5875382.                                                      
   2440914.       5875356.                                                      
   2440910.       5875332.                                                      
   2440907.       5875306.                                                      
   2440903.       5875282.                                                      
   2440899.       5875256.                                                      
   2440895.       5875232.                                                      
   2440890.       5875206.                                                      
   2440885.       5875182.                                                      
   2440884.       5875175.                                                      
   2440883.       5875174.                                                      
   2440878.       5875150.                                                      
   2440874.       5875132.                                                      
   2440870.       5875106.                                                      
   2440865.       5875082.                                                      
   2440860.       5875056.                                                      
   2440856.       5875032.                                                      
   2440852.       5875006.                                                      
   2440848.       5874982.                                                      
   2440843.       5874956.                                                      
   2440838.       5874932.                                                      
   2440836.       5874919.                                                      
   2440833.       5874905.                                                      
   2440831.       5874894.                                                      
   2440828.       5874882.                                                      
   2440824.       5874856.                                                      
   2440819.       5874832.                                                      
   2440814.       5874806.                                                      
   2440808.       5874782.                                                      
   2440802.       5874756.                                                      
   2440797.       5874732.                                                      
   2440791.       5874706.                                                      
   2440786.       5874682.                                                      
   2440784.       5874675.                                                      
   2440783.       5874668.                                                      
   2440779.       5874650.                                                      
   2440774.       5874632.                                                      
   2440766.       5874606.                                                      
   2440758.       5874582.                                                      
   2440753.       5874556.                                                      
   2440748.       5874532.                                                      
   2440744.       5874506.                                                      
   2440740.       5874482.                                                      
   2440737.       5874469.                                                      
   2440733.       5874454.                                                      
   2440730.       5874444.                                                      
   2440727.       5874432.                                                      
   2440720.       5874406.                                                      
   2440714.       5874382.                                                      
   2440707.       5874356.                                                      
   2440701.       5874332.                                                      
   2440695.       5874306.                                                      
   2440690.       5874282.                                                      
   2440686.       5874263.                                                      
   2440683.       5874246.                                                      
   2440682.       5874238.                                                      
   2440680.       5874232.                                                      
   2440674.       5874206.                                                      
   2440668.       5874182.                                                      
   2440662.       5874156.                                                      
   2440656.       5874132.                                                      
   2440650.       5874106.                                                      
   2440644.       5874082.                                                      
   2440639.       5874056.                                                      
   2440633.       5874032.                                                      
   2440633.       5874031.                                                      
   2440627.       5874006.                                                      
   2440621.       5873982.                                                      
   2440616.       5873956.                                                      
   2440610.       5873932.                                                      
   2440604.       5873906.                                                      
   2440597.       5873882.                                                      
   2440592.       5873856.                                                      
   2440586.       5873832.                                                      
   2440584.       5873825.                                                      
   2440583.       5873822.                                                      
   2440577.       5873800.                                                      
   2440572.       5873782.                                                      
   2440566.       5873756.                                                      
   2440560.       5873732.                                                      
   2440554.       5873706.                                                      
   2440548.       5873682.                                                      
   2440541.       5873656.                                                      
   2440534.       5873632.                                                      
   2440533.       5873628.                                                      
   2440528.       5873606.                                                      
   2440522.       5873582.                                                      
   2440516.       5873556.                                                      
   2440510.       5873532.                                                      
   2440504.       5873506.                                                      
   2440497.       5873482.                                                      
   2440491.       5873463.                                                      
   2440483.       5873442.                                                      
   2440482.       5873438.                                                      
   2440480.       5873432.                                                      
   2440472.       5873406.                                                      
   2440465.       5873382.                                                      
   2440458.       5873356.                                                      
   2440452.       5873332.                                                      
   2440442.       5873306.                                                      
   2440426.       5873262.                                                      
   2440412.       5873216.                                                      
   2440398.       5873170.                                                      
   2440383.       5873126.                                                      
   2440367.       5873081.                                                      
   2440359.       5873056.                                                      
   2440351.       5873032.                                                      
   2440342.       5873006.                                                      
   2440334.       5872982.                                                      
   2440333.       5872980.                                                      
   2440325.       5872956.                                                      
   2440316.       5872932.                                                      
   2440308.       5872906.                                                      
   2440298.       5872876.                                                      
   2440288.       5872846.                                                      
   2440278.       5872816.                                                      
   2440268.       5872786.                                                      
   2440258.       5872756.                                                      
   2440251.       5872732.                                                      
   2440244.       5872706.                                                      
   2440236.       5872682.                                                      
   2440234.       5872675.                                                      
   2440233.       5872672.                                                      
   2440226.       5872650.                                                      
   2440221.       5872632.                                                      
   2440213.       5872606.                                                      
   2440205.       5872582.                                                      
   2440197.       5872556.                                                      
   2440189.       5872532.                                                      
   2440187.       5872525.                                                      
   2440183.       5872513.                                                      
   2440179.       5872500.                                                      
   2440172.       5872482.                                                      
   2440163.       5872456.                                                      
   2440154.       5872432.                                                      
   2440144.       5872406.                                                      
   2440134.       5872382.                                                      
   2440133.       5872378.                                                      
   2440124.       5872356.                                                      
   2440113.       5872332.                                                      
   2440102.       5872306.                                                      
   2440090.       5872282.                                                      
   2440087.       5872275.                                                      
   2440083.       5872268.                                                      
   2440074.       5872250.                                                      
   2440065.       5872232.                                                      
   2440052.       5872206.                                                      
   2440038.       5872182.                                                      
   2440034.       5872175.                                                      
   2440033.       5872173.                                                      
   2440020.       5872150.                                                      
   2440009.       5872132.                                                      
   2439998.       5872113.                                                      
   2439983.       5872090.                                                      
   2439982.       5872088.                                                      
   2439978.       5872082.                                                      
   2439962.       5872056.                                                      
   2439946.       5872032.                                                      
   2439938.       5872019.                                                      
   2439933.       5872012.                                                      
   2439922.       5871994.                                                      
   2439914.       5871982.                                                      
   2439897.       5871956.                                                      
   2439883.       5871935.                                                      
   2439880.       5871932.                                                      
   2439864.       5871906.                                                      
   2439847.       5871882.                                                      
   2439838.       5871869.                                                      
   2439833.       5871861.                                                      
   2439822.       5871844.                                                      
   2439814.       5871832.                                                      
   2439798.       5871806.                                                      
   2439783.       5871783.                                                      
   2439782.       5871782.                                                      
   2439767.       5871756.                                                      
   2439752.       5871732.                                                      
   2439742.       5871713.                                                      
   2439733.       5871698.                                                      
   2439728.       5871688.                                                      
   2439724.       5871682.                                                      
   2439711.       5871656.                                                      
   2439698.       5871632.                                                      
   2439692.       5871619.                                                      
   2439683.       5871602.                                                      
   2439679.       5871594.                                                      
   2439673.       5871582.                                                      
   2439660.       5871556.                                                      
   2439648.       5871532.                                                      
   2439642.       5871519.                                                      
   2439633.       5871501.                                                      
   2439630.       5871494.                                                      
   2439624.       5871482.                                                      
   2439612.       5871456.                                                      
   2439600.       5871432.                                                      
   2439591.       5871413.                                                      
   2439583.       5871395.                                                      
   2439580.       5871388.                                                      
   2439577.       5871382.                                                      
   2439565.       5871356.                                                      
   2439554.       5871332.                                                      
   2439544.       5871306.                                                      
